signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
2KbngPm2AeRVwVSDRuPZ7BqU7wNy37UAAvKWD8tSd4ArKu46HxaK1SFHudMZWuRNhW3V6PXwRtAXXUx8YMRbiyhJ,buyNow,fractal,4nQGiNhP6Awasg6EX29ZGGgWJiacSmnRwCPTCQeG9ce6,monkey_kingdom,monkey_kingdom,161084704,1668475167,GngQ7Wrebfav19rXmR7L29owZ5s6rw2QgwQ1eNMdmCA2,,BcbyRr5G3yC45NFq1S1VqsjM8jd6kkQnUGNSJeCxPNEy,,5.00090784,https://arweave.net/sXLxkxf4gC-0uCTGPG-i7Ju5-rsSXBq5eMX4DgUfK9I
3PuDXuY24iAwuyJrwYKbf8WGNTWLqrehZUrA627RfBkv6pQRa1n3vuDtqQs3Lc7oVdpihXj6NxQACLd7kefohkZS,buyNow,fractal,hnK5JvoiM8riPzvvsVoQE14FkXBM5MQqX9jtTVQHJUx,monkey_kingdom,monkey_kingdom,161083632,1668474638,GngQ7Wrebfav19rXmR7L29owZ5s6rw2QgwQ1eNMdmCA2,,BcbyRr5G3yC45NFq1S1VqsjM8jd6kkQnUGNSJeCxPNEy,,15.00179872,https://arweave.net/arlejdok2TxHFTMGzZ5kzC1n66PTM3eS4Wq0FzLvNpA
2N9NxRUg5rHHzTXePfpgUoXBnyUBY458cmQRJZmdGeJ1B72P47kXX9XaeCV4p69SReYJtDTEv2tTavjwCVaYL2kP,cancelBid,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,161083260,1668474453,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
5QHufGUyurJZX1wefM6unQNrkU7YRhb5KrU3WEfT1wxF2yHHG1QgHP1oF9iM3tYXKAxKRbip2k2sWzvjVVYRgp7L,cancelBid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,161016591,1668443265,FSV1ZZ9BjG5RdYUu4RWEnPYL4Ygav6RjvPuMMcKovKxk,,,,0,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
6785Fxs8wyo5zksFaaDytCsRaBEwaBWCsDWr8QrXspz9dkhKWEtQpthYjiCaiJyRQHqQebhCP8R3TQmNCsogG5z6,cancelBid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,161016568,1668443254,FSV1ZZ9BjG5RdYUu4RWEnPYL4Ygav6RjvPuMMcKovKxk,,,,0,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
4i2UtW2ngPue4PF5BWk3UjkozeVztCnDEz51SAd47UWAGk2s6G7Gf1btVCAq78eD6UbNUaSHtXYaMZpmUdaPNu5B,cancelBid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,161016544,1668443243,FSV1ZZ9BjG5RdYUu4RWEnPYL4Ygav6RjvPuMMcKovKxk,,,,0,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
3m2b2SqjYsVqSH1opAiNi8Qtxg8RMxRt9LAMFdW3EiVLKrHaGtJe5fYKL17yAaYwR5DADQKUbFXyiPeAWAVG5KtV,cancelBid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,161008159,1668439208,5rBcji8z1gjpn16edR4FTab1ZT2WpPC46JfsSpQhRbB4,,,,0,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
FQpoEGgV1euSwekbNzGyWmHazpaLRN2jWxPA89NESz5woP91kjhFXDCreipdGukJBdV2hXQpDX8E43e8YjrjKiF,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160997224,1668434099,6uex5Zj7vjhXoDrxXpYikAdJ54B2Vde3CvruiPap59bb,,,,11.2,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
5J1qXapLZGzCerQf5beXuu3XXKw9VJenSJHsvmHbHHK282iv68qhp5JYbxexniNNDVD32wTUD8Mi7c2Tmki5o25n,list,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160973917,1668423239,,,74okkRiFMVJR9iq18oD6eaDBrFrmiAtFBgY2tG8pGxjy,,999,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
o8ftpUU2U3uRxAYWxEWBxw6XsT7iPRhva5rSRY3sXmGkqSAf7tdsJ63EGUGBLf7EnzadGuqm8mMAgK4hgAU9unq,buyNow,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160973753,1668423167,74okkRiFMVJR9iq18oD6eaDBrFrmiAtFBgY2tG8pGxjy,,WuvAovTNAf65cxP3JrjsrMRDBbbHA8MxF8kX57kCmTR,,11,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
o8ftpUU2U3uRxAYWxEWBxw6XsT7iPRhva5rSRY3sXmGkqSAf7tdsJ63EGUGBLf7EnzadGuqm8mMAgK4hgAU9unq,bid,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160973753,1668423167,74okkRiFMVJR9iq18oD6eaDBrFrmiAtFBgY2tG8pGxjy,,,,11,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
4LUUYxJgBsFXxfYdybFscczLbhDbARwSKdgFnxqGjJAMS7fLAACrPuh4Dt7oh99izWU6aDF9BP7NjdJvcACf95Aj,bid,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160940420,1668407353,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,8,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
hzeeMRx9qx3KUsHef3b8rTQ1wi8EJXnRGLeoaRZkUNvcAkLEg8oScSScwQky6EYL7JggrSAz2QDjapizjF7xUeb,cancelBid,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160940238,1668407272,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
3WABLbKRwEH5TQ41tSQnCYbgYNRtcFrMsuJedbEshQ1onAX7XTCgMWYcZgmNZP5BYFpiuhpJzZMQNnN8trugxhvU,bid,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160940173,1668407242,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
MscfhbbwabkRfKdRL8iKxdAUCCs275w26piJePD9KUoxBp1WJNhSw5bZcy2u3xX6vSMZaHonCRa7TTF9K5F31g3,list,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,160937355,1668405907,,,WuvAovTNAf65cxP3JrjsrMRDBbbHA8MxF8kX57kCmTR,,11,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
4tcYE8s5kAqwPCXj7tJzqRrA7bTSuSJXEJLb9fXPLG96MbKxkMJKSk6WY8xXgktoRD8p3zFzHndFF8xiPqrgTjzJ,bid,magiceden_v2,2hYs4kfeZqmCQsZUgZxKAF6tMYdpsjbk1xV3MHp3SJRe,monkey_kingdom,monkey_kingdom,160918564,1668396753,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/aZ2tgQJDpK4WhDpko5vKjR75E05ecCkIAY19EOtBE9I
PUufyUbpgUKJb3W9NboZw2MFVzqBq5jFeGnJh4LaoxRAFTgBSFQaM5utsEWowL29JUVejR92dDiyssTD2ShSvQV,bid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,160918564,1668396753,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
56pseFuKmHuRvUdhMgGvjr5AHNdvbNLEBjP8czcBF1WUnTTw5PjHxWe3AXpMqzZ3qzDGSfB9HkB7XC49pKMQeLam,bid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,160918564,1668396753,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
2qUuvgEniT8byNSuMsvs8vFBTNzou7HPVwtSVee2dz2DXGGCNNGu9eTcXR5hFN5tPoiiXc15NnhaPsdhMFKU5irT,delist,magiceden,9QUULzLpXDYfz8dBRYJqESYEXqx7iSBWXgCmfsgqRDJc,monkey_kingdom,monkey_kingdom,160880376,1668378141,,,231jaDBhEfRwcbx8fH6TEsn2wPsc1W9eA8eYpAZKg5Sj,,0,https://arweave.net/aRT4obVFmz_-SrqyfUcQI7DneCPHbFZ6giSqC-xgjOc
q5szdF9ZsNEqEEfgBRRvcBJ2VVUrGtAs6yS4MnzsqGDiyKXyw4HMQz2ioY87uzHZzeGPXTsmLnn8cwiCiDtJgsa,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160824545,1668351295,6uex5Zj7vjhXoDrxXpYikAdJ54B2Vde3CvruiPap59bb,,,,10,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
2R3S46JvfcMSy7HToQcjRHcSVsnBEC1piChKyFGBAgAKGJZy2D9Jvmu5E8NE59z7aQ8Qputm9qNKi6VzGaKnZ7Fm,bid,magiceden_v2,FShteov3xAmTVAkRGmx2rdng8jvSr38cW6ewQC9o4mE6,monkey_kingdom,monkey_kingdom,160782940,1668330954,9XD7wHFAVfJfRLrJ76cZTXHCMoX1YJCmkWAi7shuVp82,,,,15,https://arweave.net/oTwnc7Ugx0IRyxO45_4MaTR1ymLoC5Z60tNdwnFnqRo
dJyVXgRuMYsqQzrGswDaoWCYVudjrdWJvMrxyW6mAXT8bk6emzMV4LyJhasjMhbPuvwqDAgSizXBrdYabWpPYUD,bid,magiceden_v2,VtDLp5BcMNMd8VR8NYrHKhpYKsekcYFMVzen3Cc4MPR,monkey_kingdom,monkey_kingdom,160758452,1668318795,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/VTzHmco1QhB0spY41L-QH9NNE0CRrPj97XsjFJKZ_Ww
3c7XumMnCksEeXaJwjKZ1qbvkmtVyqr9W9Z1dKgqZHcQ5Euwrh3d9QEmLjkozD6HX8wPJrKULoESe1k1p8gYpYyM,bid,magiceden_v2,EgRhYHxVQDik47MXK6kCWrzLcM7eWXmWPjrZhWwGbcFK,monkey_kingdom,monkey_kingdom,160758452,1668318795,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/ULWrmzxD1Ft5qGCpkksY78lkrpZ5LICKlI9zTIIzrCI
228eoouWdznVoKiprKWe9WiAozDmA8z1cUtzPqxhZvy4jKVMrwUfHmhs3DiUAaSsAMY7iPt34UEAoV1tPwRSDZ3e,bid,magiceden_v2,7Za6FSBGmUa5Ezj2QD46qE2fEnEubJq6pbmAdWy39Kvu,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/wz8rd3toAMIvfGv9Eb59tTjIzh4lZd6PWZ93pSNu9b4
21gQRK7EkCNibXKe6wsvU6BcmmFuzkuLBBmFCB4wkuuBWfWpzTwbqaEofMX66Wt1bXP8QrXBBC6Yh68LakCXPb4T,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
4rpd52pp4N3Y2mD5UkXdiDubUbEtDtoPXRyZ8mNLSvHTdUF9yey5TdJ6KWsxB7xKQtgi59GAbFV56gpxifuXy3Ch,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
459s3Gtyp9vVYRbkX3WqzPywBoLRnCPxuUTR6JknoQUn7T3KbsJ2qMF4sejHbHBr4psLXwJwqcPMqJq2r8pm85s,bid,magiceden_v2,CXD5SVEgPXFXfAZR3YFCXUueEJ5TYug2metbHaBEy1uk,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/7PGQ5Gyoz2cRXs0mX751nb7DjvBRY9h4faRpEOjesDo
4d95MjmivnFJ7CUDcSTyF2inTsboXDRMk5JL4SaYYyWxZ9cUWJ2gdUovZEpM4oFUafuUYqgNx82nZgUahsDzdbgz,bid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
5AHVhUVRxnY8HK2avS5e7AUR9S96bzmz46kBkYRHpbETrGYJRrVeLbAFFVEqsKEQ4XVdBeeiT5GTeEEfuTVGB2nw,bid,magiceden_v2,CJgui1xeQhtpXkGgpzHaFGPXSk1fEwhdmBUEmLQwXEUT,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/8E5F6b7xI5AoPIpDRItIUhVB3NfJJZ_CHBatohyqYMU
34bEVnv5BCdwnNDqhgEc86FPmDs3ioP8tJo3Rw3bRhim6sxDU5ANz2oVMEiV2BizWLkiL2RdraZ1fN6tLqtW79u8,bid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
52Gxbn6xf4xtZNYKD2AwehvETZfVFKeCx6ZzHVHsRxPbJbx2RuBLDD6V9jZoSvhJSZkGtCLyMzAavfBLBJAcFYZq,bid,magiceden_v2,A745eEHjq2SQRvtLHXTRcoBuwZ6n4aFkr8MMSkuMdj35,monkey_kingdom,monkey_kingdom,160758449,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/rUuJMNzfqk87puIIU3W4NbIhDrS_4cpdIfjndDlZwDM
3P4HoRRgsrusPHEea1rVAG5H1KJWnRNLsq5rFNGrS1ZerWoNnNi7RES6xTpRRW86b3PGgyqhFdpFacTZcY4iCipy,bid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,160758450,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
2G4iDFCr4x3Xn6mWzcN8MJfTs4qwSSpAKMnpVAm1UaJywkt1MWrvrab2g1vxLUbHSLvB7jJyWn9JQwKR3fC2hAzd,bid,magiceden_v2,GnwHN7wcTP8Sd5z4fDCSrk127vVn8NKqna9FEp4cwkz1,monkey_kingdom,monkey_kingdom,160758449,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/JboDZCtlnqiwSHie0wK0h9-253v3WOny0953GvoDl04
32gwvynQGpAq3avgBqFE9JDSTEtdnc5MofsCNaKwUd1hLrLBjKBzbHtz7bk7WHRsQT6zmmHNGQZza9KXnqewz2Je,bid,magiceden_v2,CBW1ZqNHCbkm7NKX9R2wu2urCHMuipw7EtPtVkJFfZ1,monkey_kingdom,monkey_kingdom,160758449,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/yDhOB7H_eiZDYF2GxyY9EcQkRbLbeTzIFB-P9wCs8cE
5ibhcdqUscZv6BxsQqLNt4vuBmGAsWSxuYs6uddBjmGiuudSL2ovWUbJbZWfvbmVYc3AijFBDKGne5PrVb4nDrzr,bid,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,160758449,1668318793,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
3juk1bitPKc7gfSsWDz8uj1SbBHnAJGhALqoopJu5u5SeU93WQh4KUoysYpKprTakZ5kjpDC1oYvw1fuK7mRsPtM,cancelBid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,160757079,1668318138,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
2bmYCkTJ6GYdNTCoh5KYXiUwsf3DXnXPKn7mvaZs3Do96tGScesNrR3MZ3urmrTwPH6qPgzPpqA4FX2CQWWUY6c,cancelBid,magiceden_v2,33QJ5NSLD2pTYVKP6aTVdWmtoRM1YpKu2vMSQGa71vza,monkey_kingdom,monkey_kingdom,160757079,1668318138,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/ASklQxxL8eYAtkNzi1BcG3c8eumlbeQ5Eu118I8Mn2A
5bALkkcmsdXrM9ijhDDwGk2b3aDH4iAHf1LdDezGE2pcjtRZjrEW4KcWA3oHi2eLpiU3GWHULRyMZvrbH5CGCQKs,cancelBid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,160757079,1668318138,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
4tMGk22gefHbvjEBk2NtQYfasSF9RSYLWq3E2f1beHhfhFWH7z8GerBUPpDG1WTG2o1iE8TrTD5VpcGf6iAuQxzc,cancelBid,magiceden_v2,7Za6FSBGmUa5Ezj2QD46qE2fEnEubJq6pbmAdWy39Kvu,monkey_kingdom,monkey_kingdom,160757079,1668318138,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/wz8rd3toAMIvfGv9Eb59tTjIzh4lZd6PWZ93pSNu9b4
aFSCNBr6pSohGAce9hCSNhek9DP1t3XMeqdS3sdWgUhAmCi7dATTGLmEdYJsuciE2tdjoDvTHHQJvrHFzw2Ga5S,cancelBid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160757079,1668318138,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
5pbXSK28GFxqFeW8oLo5hfoSZz9Hr1Gc1tPmcKWNgFfJBATaoYkSf2XXLrnuKLtYuyMcj73EMCWvcKfnt811ozjQ,cancelBid,magiceden_v2,CJgui1xeQhtpXkGgpzHaFGPXSk1fEwhdmBUEmLQwXEUT,monkey_kingdom,monkey_kingdom,160757001,1668318100,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/8E5F6b7xI5AoPIpDRItIUhVB3NfJJZ_CHBatohyqYMU
5qMvser8N8TbftQXvwLvHCV4CVLCv2eoHo7Hf6mUuiuqk6NxxC6ZW1n97GrFPEHVPyAQMXk4dQort5GCjDSSvhXj,cancelBid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,160757001,1668318100,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
2m35kcGUAfB3dfQfDJfBp819K4iNZJ1RWSbtomgNAuzM4jqgfuWgEJwfYwjwHdqSWXU6mo1dQjGyVfKFHCNFpNzK,cancelBid,magiceden_v2,FkqPhaiEFNcuNJzojvKRYqPeUjFL49dL5BexteVPNeEW,monkey_kingdom,monkey_kingdom,160757001,1668318100,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/EYnol2RFNdCJtcrYKOuwct24Ox5wN7ypcEnRpHpVQ1A
3P9K5E25ZfM7efeyQ3gNQ9J2zzoJq3KeiPtTZreDng3iCqtuyjpLspoyoGvjB96CoM6WRLJGcsnfvMpyUot2oQfG,cancelBid,magiceden_v2,89Wmab2bFSSkDgs8arAt453nKNZohMG828MvYwYjpfqz,monkey_kingdom,monkey_kingdom,160757001,1668318100,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/HcED49uyYQn6QggO4zwKv0AKaig5JmHv4Iugt5jiQek
67cq6W2vXuEc2LdejJmSNvxbBBvvwYcCKwCyvy877Nv2udDS9QRFXaaQk4fKGm9WmLE4hFhK9fFZQRNqgiHgANoP,cancelBid,magiceden_v2,7n5j7Ft4Nv9zEbKeGAemvzuDszKBAVAxRY5CH3SmtPNb,monkey_kingdom,monkey_kingdom,160757001,1668318100,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/UrCcTdwr4BpmwisGJa1F5e1Wbuy6j2LkGdU9gIgravo
51j8rs31zLRhaGM4L7RnCrrVW4CsMTzvrXnHKfynhYWtegbqdo22pxwxqhLS8h97YHverLU4WYJ3a3tnzoH9QZBg,buyNow,magiceden_v2,WpaEeBRBtan4jj19dFY9skWP6khZXxpyTdkucR9oYw6,monkey_kingdom,monkey_kingdom,160661873,1668270759,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,CSiB5r5x3Wr1MMwJwGsXApmbNjGH98T7NdEV4MDMdyMu,,10,https://arweave.net/nm3cnbRON-V8sGXR2dwIQt3jqOY75Z84QH34zo0PJf0
51j8rs31zLRhaGM4L7RnCrrVW4CsMTzvrXnHKfynhYWtegbqdo22pxwxqhLS8h97YHverLU4WYJ3a3tnzoH9QZBg,list,magiceden_v2,WpaEeBRBtan4jj19dFY9skWP6khZXxpyTdkucR9oYw6,monkey_kingdom,monkey_kingdom,160661873,1668270759,,,CSiB5r5x3Wr1MMwJwGsXApmbNjGH98T7NdEV4MDMdyMu,,10,https://arweave.net/nm3cnbRON-V8sGXR2dwIQt3jqOY75Z84QH34zo0PJf0
4hn9ArGsi6yJe1hNsSgKMTprAjmxfQ6bQdvTuCcUjUyhmGddeEYX7JHLLo2beAPBQuz3iiCmuzHjjkvm4fSg1zTL,bid,magiceden_v2,WpaEeBRBtan4jj19dFY9skWP6khZXxpyTdkucR9oYw6,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/nm3cnbRON-V8sGXR2dwIQt3jqOY75Z84QH34zo0PJf0
DPURdWLRoJcMnXSGG4UhynR5eVBM75WZqGZPNYfnfsGzWLa6Yd2R5aETE7o1x8vQyffDMyAm3JqMsXqLsTj1DBs,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
3WScU3qk6T7mkBA8UhAn8sfdDiA7E6RC42oQEC8SRCVzEsmHbvPXqDWAQoR2L7XQsUneksfemJnPEFQQp4Cri5Na,bid,magiceden_v2,89Wmab2bFSSkDgs8arAt453nKNZohMG828MvYwYjpfqz,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/HcED49uyYQn6QggO4zwKv0AKaig5JmHv4Iugt5jiQek
5QheXypjmAZqQwbTeHz49mWacekb9WYVU9Cm4ezbyVuCtHQio45eyrZ5gu5gpEH7wkxYkr65KhLJFFG7HsDesQS7,bid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
3A7uFPZuoAWSG37LymhVikCjH86bxX1Kus9oQpydUC9t5XRHkt2eY6NG39URsuoug77N1ExB7perJWNDbLfJxKi7,bid,magiceden_v2,7n5j7Ft4Nv9zEbKeGAemvzuDszKBAVAxRY5CH3SmtPNb,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/UrCcTdwr4BpmwisGJa1F5e1Wbuy6j2LkGdU9gIgravo
